Project ID,Region,Subregion,DEP Segment,Station ID,Date/time (EASTERN STANDARD TIME),Surface or Bottom,Sample depth (m),Enterococcus (#/100mL),Enterococcus '<' or  '>',E. coli (#/100mL),E. coli    '<' or  '>',Fecal coliform (#/100mL),Fecal coliform '<' or  '>',"Logan Rainfall (current day), in.","Logan Rainfall (current day + previous day), in.","Logan Rainfall (current day + previous 2 days), in.",Swimmable,E. coli (#/100mL)/Fecal coliform (#/100mL)
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,9/3/19 8:42,B,9.1,10,<,10,,,,0,1.11,1.11,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,9/3/19 8:42,S,0.1,10,<,97,,,,0,1.11,1.11,Y,97
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,9/3/19 8:28,B,8.4,41,,51,,,,0,1.11,1.11,Y,51
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,9/3/19 8:28,S,0.1,10,<,31,,,,0,1.11,1.11,Y,31
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,9/3/19 8:24,S,0.1,41,,627,,,,0,1.11,1.11,N,627
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,9/3/19 8:14,B,3.9,145,,657,,,,0,1.11,1.11,N,657
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,9/3/19 8:14,S,0.1,156,,1150,,,,0,1.11,1.11,N,1150
BHWQM,CHARLES RIVER,UPPER BASIN,MA72-07,012,8/26/19 10:17,S,0.1,31,,171,,,,0,0,0,N,171
BHWQM,CHARLES RIVER,LOWER BASIN,MA72-38,166,8/26/19 9:24,S,0.1,10,<,10,<,,,0,0,0,Y,10
BHWQM,CHARLES RIVER,UPPER BASIN,MA72-07,012,8/13/19 9:51,S,0.1,20,,160,,,,0,0,0,N,160
BHWQM,CHARLES RIVER,LOWER BASIN,MA72-38,166,8/13/19 9:07,S,0.1,10,<,31,,,,0,0,0,Y,31
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,144,8/12/19 9:38,S,0.1,10,,199,,,,0,0,0,N,199
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,8/12/19 9:35,S,0.1,41,,175,,,,0,0,0,N,175
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,8/12/19 9:25,S,0.1,10,,211,,,,0,0,0,N,211
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,8/12/19 9:13,S,0.1,63,,160,,,,0,0,0,N,160
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,8/12/19 9:11,S,0.1,10,,134,,,,0,0,0,N,134
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,8/12/19 9:03,S,0.1,52,,292,,,,0,0,0,N,292
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,8/12/19 9:01,S,0.1,52,,197,,,,0,0,0,N,197
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,8/12/19 8:56,S,0.1,63,,52,,,,0,0,0,Y,52
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,8/12/19 8:51,S,0.1,10,<,120,,,,0,0,0,Y,120
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,8/12/19 8:48,B,5,20,,141,,,,0,0,0,N,141
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,8/12/19 8:48,S,0.1,30,,173,,,,0,0,0,N,173
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/12/19 8:43,B,3.6,20,,135,,,,0,0,0,N,135
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/12/19 8:43,S,0.1,10,,134,,,,0,0,0,N,134
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/12/19 8:36,B,9,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/12/19 8:36,S,0.1,10,,86,,,,0,0,0,Y,86
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/12/19 8:30,B,8.2,10,<,63,,,,0,0,0,Y,63
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/12/19 8:30,S,0.1,10,<,85,,,,0,0,0,Y,85
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,8/12/19 8:27,S,0.1,10,,41,,,,0,0,0,Y,41
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/12/19 8:18,B,5.7,63,,171,,,,0,0,0,N,171
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/12/19 8:18,S,0.1,31,,121,,,,0,0,0,Y,121
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,8/11/19 8:17,S,0.1,85,,155,,,,0,0,0,N,155
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,8/11/19 8:13,S,0.1,231,,331,,,,0,0,0,N,331
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,8/11/19 8:09,S,0.1,121,,201,,,,0,0,0,N,201
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,8/11/19 8:03,S,0.1,41,,201,,,,0,0,0,N,201
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,8/11/19 7:55,S,0.1,52,,98,,,,0,0,0,Y,98
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,8/11/19 7:39,S,0.1,10,,201,,,,0,0,0,N,201
CSORWM,CHARLES RIVER,MID-BASIN,MA72-36,206,8/11/19 7:25,S,0.1,63,,74,,,,0,0,0,Y,74
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,8/11/19 7:05,S,0.1,119,,373,,,,0,0,0,N,373
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/11/19 6:56,S,0.1,10,<,231,,,,0,0,0,N,231
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/11/19 6:51,S,0.1,30,,253,,,,0,0,0,N,253
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,8/10/19 8:07,S,0.1,146,,201,,,,0,0,0.38,N,201
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,8/10/19 7:59,S,0.1,295,,426,,,,0,0,0.38,N,426
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,8/10/19 7:53,S,0.1,121,,419,,,,0,0,0.38,N,419
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,8/10/19 7:45,S,0.1,41,,301,,,,0,0,0.38,N,301
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,8/10/19 7:29,S,0.1,41,,336,,,,0,0,0.38,N,336
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,8/10/19 7:20,S,0.1,41,,327,,,,0,0,0.38,N,327
CSORWM,CHARLES RIVER,MID-BASIN,MA72-36,206,8/10/19 7:10,S,0.1,31,,336,,,,0,0,0.38,N,336
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,8/10/19 6:55,S,0.1,110,,471,,,,0,0,0.38,N,471
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/10/19 6:46,S,0.1,10,,413,,,,0,0,0.38,N,413
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/10/19 6:41,S,0.1,52,,408,,,,0,0,0.38,N,408
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,144,8/9/19 9:41,S,0.1,341,,1140,,,,0,0.38,2.28,N,1140
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,8/9/19 9:35,S,0.1,624,,1220,,,,0,0.38,2.28,N,1220
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,8/9/19 9:18,S,0.1,345,,1080,,,,0,0.38,2.28,N,1080
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,8/9/19 9:03,S,0.1,727,,1780,,,,0,0.38,2.28,N,1780
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,8/9/19 8:56,S,0.1,631,,2250,,,,0,0.38,2.28,N,2250
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,8/9/19 8:50,S,0.1,909,,3450,,,,0,0.38,2.28,N,3450
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,8/9/19 8:45,S,0.1,880,,3870,,,,0,0.38,2.28,N,3870
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,8/9/19 8:40,B,4.7,1080,,2480,,,,0,0.38,2.28,N,2480
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,8/9/19 8:40,S,0.1,448,,1500,,,,0,0.38,2.28,N,1500
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/9/19 8:36,B,3.3,1040,,2280,,,,0,0.38,2.28,N,2280
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/9/19 8:36,S,0.1,341,,1920,,,,0,0.38,2.28,N,1920
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/9/19 8:29,B,8.5,10,<,209,,,,0,0.38,2.28,N,209
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/9/19 8:29,S,0.1,226,,1990,,,,0,0.38,2.28,N,1990
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/9/19 8:19,B,7.6,145,,1350,,,,0,0.38,2.28,N,1350
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/9/19 8:19,S,0.1,187,,1330,,,,0,0.38,2.28,N,1330
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,8/9/19 8:15,S,0.1,110,,1140,,,,0,0.38,2.28,N,1140
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,8/9/19 8:14,S,0.1,820,,1080,,,,0,0.38,2.28,N,1080
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,8/9/19 8:05,S,0.1,368,,1210,,,,0,0.38,2.28,N,1210
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/9/19 8:03,B,6.3,160,,583,,,,0,0.38,2.28,N,583
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/9/19 8:03,S,0.1,74,,683,,,,0,0.38,2.28,N,683
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,144,8/8/19 9:47,S,0.1,19900,,5170,,,,0.38,2.28,2.28,N,5170
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,8/8/19 9:40,S,0.1,14100,,10500,,,,0.38,2.28,2.28,N,10500
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,8/8/19 9:23,S,0.1,18900,,24200,,,,0.38,2.28,2.28,N,24200
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,8/8/19 9:08,S,0.1,11200,,9800,,,,0.38,2.28,2.28,N,9800
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,8/8/19 9:00,S,0.1,6870,,8660,,,,0.38,2.28,2.28,N,8660
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,8/8/19 8:54,S,0.1,7270,,8660,,,,0.38,2.28,2.28,N,8660
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,8/8/19 8:48,S,0.1,2760,,6490,,,,0.38,2.28,2.28,N,6490
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,8/8/19 8:46,S,0.1,4350,,5170,,,,0.38,2.28,2.28,N,5170
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,8/8/19 8:44,B,4.2,10500,,3650,,,,0.38,2.28,2.28,N,3650
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,8/8/19 8:44,S,0.1,3450,,9800,,,,0.38,2.28,2.28,N,9800
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/8/19 8:40,B,3.7,12000,,7700,,,,0.38,2.28,2.28,N,7700
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/8/19 8:40,S,0.1,5170,,243,,,,0.38,2.28,2.28,N,243
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,8/8/19 8:35,S,0.1,12000,,7270,,,,0.38,2.28,2.28,N,7270
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/8/19 8:32,B,8.7,10,<,1190,,,,0.38,2.28,2.28,N,1190
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/8/19 8:32,S,0.1,677,,1100,,,,0.38,2.28,2.28,N,1100
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/8/19 8:25,B,8.1,323,,301,,,,0.38,2.28,2.28,N,301
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/8/19 8:25,S,0.1,20,,359,,,,0.38,2.28,2.28,N,359
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,8/8/19 8:21,S,0.1,41,,278,,,,0.38,2.28,2.28,N,278
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/8/19 8:11,B,5.8,121,,359,,,,0.38,2.28,2.28,N,359
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/8/19 8:11,S,0.1,74,,158,,,,0.38,2.28,2.28,N,158
BHWQM,CHARLES RIVER,UPPER BASIN,MA72-07,012,8/6/19 10:28,S,0.1,20,,98,,,,0,0,0,Y,98
BHWQM,CHARLES RIVER,LOWER BASIN,MA72-38,166,8/6/19 9:40,S,0.1,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,8/5/19 10:08,S,0.1,41,,146,,,,0,0,0,N,146
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,8/4/19 9:25,S,0.1,10,,146,,,,0,0,0,N,146
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,8/3/19 8:20,S,0.1,41,,211,,,,0,0,0,N,211
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,8/2/19 9:51,S,0.1,285,,185,,,,0,0,1.25,N,185
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,8/1/19 10:20,S,0.1,146,,459,,,,0,1.25,1.25,N,459
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/28/19 8:20,S,0.1,62,,132,,,,0,0,0,N,132
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/27/19 8:26,S,0.1,86,,110,,,,0,0,0,Y,110
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/26/19 9:39,S,0.1,63,,185,,,,0,0,0,N,185
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/25/19 10:03,S,0.1,74,,98,,,,0,0,1.03,Y,98
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/24/19 10:26,S,0.1,97,,404,,,,0,1.03,1.03,N,404
BHWQM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/18/19 10:28,S,0.1,487,,1150,,,,0.04,0.47,0.47,N,1150
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/18/19 9:52,S,0.1,142,,528,,,,0.04,0.47,0.47,N,528
BHWQM,CHARLES RIVER,LOWER BASIN,MA72-38,166,7/18/19 9:32,S,0.1,20,,20,,,,0.04,0.47,0.47,Y,20
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/17/19 10:10,B,6.7,31,,20,,,,0.43,0.43,0.43,Y,20
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/17/19 10:10,S,0.1,10,<,20,,,,0.43,0.43,0.43,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,7/17/19 9:44,S,0.1,10,<,10,,,,0.43,0.43,0.43,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/17/19 9:39,B,8.7,10,<,10,,,,0.43,0.43,0.43,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/17/19 9:39,S,0.1,10,<,10,,,,0.43,0.43,0.43,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/17/19 9:33,B,8.7,10,<,10,,,,0.43,0.43,0.43,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/17/19 9:33,S,0.1,10,<,10,,,,0.43,0.43,0.43,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/17/19 9:25,B,4.2,10,<,10,,,,0.43,0.43,0.43,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/17/19 9:25,S,0.1,10,<,41,,,,0.43,0.43,0.43,Y,41
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/17/19 9:19,B,4.5,20,,107,,,,0.43,0.43,0.43,Y,107
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/17/19 9:19,S,0.1,10,<,74,,,,0.43,0.43,0.43,Y,74
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,7/17/19 9:14,S,0.1,10,<,228,,,,0.43,0.43,0.43,N,228
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/17/19 9:07,S,0.1,10,<,31,,,,0.43,0.43,0.43,Y,31
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/17/19 9:03,S,0.1,10,<,272,,,,0.43,0.43,0.43,N,272
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/17/19 8:56,S,0.1,10,<,41,,,,0.43,0.43,0.43,Y,41
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/17/19 8:46,S,0.1,31,,169,,,,0.43,0.43,0.43,N,169
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/17/19 8:45,S,0.1,63,,213,,,,0.43,0.43,0.43,N,213
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/17/19 8:33,S,0.1,145,,683,,,,0.43,0.43,0.43,N,683
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/17/19 8:32,S,0.1,62,,265,,,,0.43,0.43,0.43,N,265
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,144,7/17/19 8:27,S,0.1,52,,1290,,,,0.43,0.43,0.43,N,1290
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,144,7/16/19 9:52,S,0.1,10,,231,,,,0,0,0,N,231
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/16/19 9:44,S,0.1,10,,185,,,,0,0,0,N,185
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/16/19 9:29,S,0.1,10,,98,,,,0,0,0,Y,98
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/16/19 9:11,S,0.1,10,,52,,,,0,0,0,Y,52
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/16/19 9:04,S,0.1,10,<,31,,,,0,0,0,Y,31
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/16/19 8:57,S,0.1,10,<,31,,,,0,0,0,Y,31
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/16/19 8:49,S,0.1,52,,84,,,,0,0,0,Y,84
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,7/16/19 8:46,S,0.1,10,<,10,<,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/16/19 8:39,B,3.8,10,<,10,<,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/16/19 8:39,S,0.1,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/16/19 8:37,S,0.1,52,,189,,,,0,0,0,N,189
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/16/19 8:33,B,3.3,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/16/19 8:33,S,0.1,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/16/19 8:27,B,8.7,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/16/19 8:27,S,0.1,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/16/19 8:19,B,8.6,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/16/19 8:19,S,0.1,10,<,10,<,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,7/16/19 8:15,S,0.1,10,<,10,<,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/16/19 8:05,B,6.7,10,<,20,,,,0,0,0,Y,20
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/16/19 8:05,S,0.1,10,<,10,<,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,144,7/15/19 9:37,S,0.1,20,,313,,,,0,0,0,N,313
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/15/19 9:30,S,0.1,10,<,240,,,,0,0,0,N,240
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/15/19 9:15,S,0.1,10,<,187,,,,0,0,0,N,187
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/15/19 9:03,S,0.1,31,,110,,,,0,0,0,Y,110
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/15/19 9:01,S,0.1,10,<,52,,,,0,0,0,Y,52
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/15/19 8:52,S,0.1,10,<,41,,,,0,0,0,Y,41
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/15/19 8:50,S,0.1,31,,278,,,,0,0,0,N,278
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/15/19 8:47,S,0.1,10,<,135,,,,0,0,0,N,135
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,7/15/19 8:43,S,0.1,10,<,10,<,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/15/19 8:40,B,3.7,10,<,10,<,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/15/19 8:40,S,0.1,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/15/19 8:36,B,3.2,10,<,52,,,,0,0,0,Y,52
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/15/19 8:36,S,0.1,10,<,10,<,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/15/19 8:29,B,8.3,10,<,10,<,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/15/19 8:29,S,0.1,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/15/19 8:20,B,8.6,10,<,20,,,,0,0,0,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/15/19 8:20,S,0.1,10,,10,<,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,7/15/19 8:16,S,0.1,10,<,10,<,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/15/19 8:07,B,5.1,10,<,63,,,,0,0,0,Y,63
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/15/19 8:07,S,0.1,10,,31,,,,0,0,0,Y,31
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/14/19 8:23,S,0.1,135,,233,,,,0,0,0.81,N,233
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/14/19 8:10,S,0.1,122,,259,,,,0,0,0.81,N,259
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/14/19 8:01,S,0.1,52,,160,,,,0,0,0.81,N,160
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/14/19 7:50,S,0.1,41,,368,,,,0,0,0.81,N,368
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,7/14/19 7:36,S,0.1,10,<,10,<,,,0,0,0.81,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/14/19 7:20,S,0.1,10,,31,,,,0,0,0.81,Y,31
CSORWM,CHARLES RIVER,MID-BASIN,MA72-36,206,7/14/19 7:07,S,0.1,31,,168,,,,0,0,0.81,N,168
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,7/14/19 6:57,S,0.1,10,,85,,,,0,0,0.81,Y,85
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/14/19 6:42,S,0.1,10,<,41,,,,0,0,0.81,Y,41
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/14/19 6:36,S,0.1,10,<,94,,,,0,0,0.81,Y,94
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/13/19 8:21,S,0.1,228,,341,,,,0,0.81,0.83,N,341
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/13/19 8:10,S,0.1,496,,749,,,,0,0.81,0.83,N,749
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/13/19 8:05,S,0.1,307,,860,,,,0,0.81,0.83,N,860
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/13/19 7:47,S,0.1,135,,471,,,,0,0.81,0.83,N,471
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,7/13/19 7:30,S,0.1,10,<,30,,,,0,0.81,0.83,Y,30
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/13/19 7:23,S,0.1,30,,146,,,,0,0.81,0.83,N,146
CSORWM,CHARLES RIVER,MID-BASIN,MA72-36,206,7/13/19 7:12,S,0.1,63,,301,,,,0,0.81,0.83,N,301
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,7/13/19 6:52,S,0.1,142,,63,,,,0,0.81,0.83,Y,63
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/13/19 6:40,S,0.1,10,<,10,<,,,0,0.81,0.83,Y,10
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/13/19 6:34,S,0.1,63,,110,,,,0,0.81,0.83,Y,110
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/12/19 11:20,S,0.1,3080,,2380,,,,0.81,0.83,0.83,N,2380
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/12/19 11:10,S,0.1,2010,,2100,,,,0.81,0.83,0.83,N,2100
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/12/19 11:05,S,0.1,419,,1150,,,,0.81,0.83,0.83,N,1150
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/12/19 11:00,S,0.1,63,,203,,,,0.81,0.83,0.83,N,203
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,7/12/19 10:30,S,0.1,10,<,10,,,,0.81,0.83,0.83,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/12/19 10:20,S,0.1,40,,10,,,,0.81,0.83,0.83,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-36,206,7/12/19 10:10,S,0.1,10,,74,,,,0.81,0.83,0.83,Y,74
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/12/19 10:05,S,0.1,97,,637,,,,0.81,0.83,0.83,N,637
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,7/12/19 9:50,S,0.1,10,<,171,,,,0.81,0.83,0.83,N,171
